ClientID,Age,RiskRate,IsMale,CompletedOrdersRatio,CanceledOrdersRatio,AvgPrice,Most_Frequent_OrderType,Most_Frequent_ExecutionStatus,Most_Frequent_SectorName,AvgOrderRate_Difference,AvgQuantityOrderedRate_Difference,Churned
7518,43,Low,0,More than half,Moderate,6.099253246753246,Buy,Executed,Industries,Decreased,Decreased,1
7519,59,Low,1,Less than half,Most,44.90793535353535,Sell,Not Executed,Financials,Constant,Constant,1
7522,70,Low,1,Less than half,Moderate,14.989170765027323,Sell,Executed,Financials,Decreased,Decreased,0
7523,76,Low,1,More than half,Moderate,11.316751099384346,Sell,Executed,Financials,Decreased,Decreased,0
7524,22,Low,1,More than half,Moderate,20.949626623376624,Sell,Executed,Financials,Increased,Increased,0
7525,70,Low,0,More than half,Moderate,32.12167741935484,Buy,Executed,Materials,Increased,Increased,0
7527,73,Low,1,More than half,Little,4.990321285140562,Buy,Executed,Financials,Constant,Constant,0
7528,41,Low,1,Less than half,Moderate,15.297590742996347,Sell,Not Executed,Industries,Increased,Increased,0
7529,42,Medium,1,More than half,Little,12.872716417910448,Buy,Executed,Health Care,Constant,Constant,1
7530,28,Low,1,Less than half,Moderate,1.5806052631578948,Buy,Not Executed,Industries,Decreased,Decreased,1
7531,65,Low,1,More than half,Moderate,56.79849462365592,Buy,Executed,Real Estate,Increased,Increased,0
7533,31,Low,0,None,All,4.85,Buy,Not Executed,Health Care,Decreased,Decreased,1
7534,68,Low,0,More than half,Moderate,9.251414847161572,Sell,Executed,Telecommunications,Increased,Increased,1
7535,38,Low,1,More than half,Moderate,5.967812584573748,Sell,Executed,Financials,Increased,Increased,0
7536,68,Low,0,More than half,Little,12.27566,Sell,Executed,Consumer Staples,Increased,Increased,1
7540,57,Low,1,More than half,None,4.3095,Sell,Executed,REAL ESTATE,Increased,Increased,1
7541,39,Low,1,More than half,None,18.768809523809523,Buy,Executed,Health Care,Increased,Increased,1
7545,63,Low,1,More than half,Little,25.545833333333334,Buy,Executed,Real Estate,Decreased,Decreased,1
7546,36,Medium,1,More than half,Moderate,12.391465679676985,Sell,Executed,Financials,Constant,Constant,1
7547,46,Low,1,Less than half,Moderate,6.457188172043011,Sell,Not Executed,Financials,Constant,Constant,1
7549,51,Medium,1,None,None,0.7120000000000001,Sell,Not Executed,Industries,Constant,Constant,1
7551,46,Low,0,More than half,Little,5.343046875,Sell,Executed,Health Care,Constant,Constant,0
7556,34,Low,1,Less than half,Most,29.327088607594938,Buy,Not Executed,Financials,Constant,Constant,1
7559,27,Low,1,More than half,Most,5.897939130434783,Sell,Executed,Financials,Increased,Increased,1
7560,28,Low,1,More than half,Moderate,0.75175,Sell,Executed,Information Technology,Increased,Increased,1
7562,77,Low,0,More than half,Little,5.097671641791045,Sell,Executed,Financials,Decreased,Decreased,1
7563,70,Medium,1,More than half,Moderate,5.551267080745342,Buy,Executed,Financials,Increased,Increased,0
7569,49,Low,1,None,None,13.69,Sell,Not Executed,Information Technology,Decreased,Decreased,1
7570,35,Low,1,Less than half,Most,22.839409836065574,Sell,Not Executed,Financials,Constant,Constant,1
7574,78,Medium,0,Less than half,Most,2.7453846153846153,Sell,Not Executed,REAL ESTATE,Decreased,Decreased,1
7575,41,Medium,1,Less than half,Moderate,16.093,Sell,Not Executed,Information Technology,Decreased,Decreased,1
7576,74,Low,0,More than half,Moderate,18.375097328244273,Sell,Executed,Information Technology,Decreased,Decreased,1
7577,73,Medium,1,More than half,Little,43.938319327731094,Buy,Executed,Financials,Increased,Increased,0
7580,40,Low,1,More than half,Little,2.027960132890365,Buy,Executed,Financials,Increased,Increased,0
7582,33,Low,1,More than half,Little,7.132097690307152,Buy,Executed,Financials,Constant,Constant,0
7584,66,Medium,0,More than half,None,2.5250000000000004,Buy,Executed,Consumer Staples,Decreased,Decreased,1
7586,29,Low,0,Less than half,Moderate,12.803031249999998,Sell,Not Executed,Industries,Decreased,Increased,0
7587,61,Low,1,More than half,None,0.23130769230769233,Sell,Executed,Information Technology,Increased,Increased,1
7588,61,Low,1,More than half,Little,1.5111190476190477,Sell,Executed,Financials,Decreased,Increased,0
7589,45,Low,1,More than half,Moderate,13.818166666666666,Buy,Executed,Financials,Increased,Increased,0
7594,61,Low,0,Less than half,Moderate,4.533846153846154,Sell,Not Executed,Financials,Increased,Increased,0
7596,73,Low,1,Less than half,Little,26.100363636363635,Buy,Not Executed,INVESTMENT,Increased,Decreased,0
7597,39,Low,1,More than half,Moderate,14.089208695652173,Sell,Executed,Materials,Constant,Constant,0
7598,40,Low,1,More than half,Moderate,6.070986595174263,Sell,Executed,Consumer Discretionary,Increased,Increased,0
7599,48,Low,0,Less than half,Most,1.8155,Sell,Not Executed,Real Estate,Increased,Increased,1
7600,64,Low,1,All,None,63.7,Buy,Executed,Real Estate,Increased,Increased,0
7601,36,Low,1,Less than half,Most,2.986142857142857,Sell,Not Executed,Industries,Increased,Increased,1
7606,64,Low,1,Less than half,Moderate,12.175272727272727,Sell,Not Executed,Information Technology,Constant,Constant,1
7607,40,Medium,1,Less than half,Moderate,7.226939285714286,Sell,Not Executed,Real Estate,Increased,Increased,0
7608,27,Medium,1,More than half,Moderate,24.51082222222222,Buy,Executed,Financials,Increased,Increased,1
7612,78,Low,1,Less than half,Most,6.671018041237113,Sell,Not Executed,Financials,Increased,Increased,0
7613,39,Low,0,More than half,None,3.5175,Buy,Executed,INDUSTRIAL,Decreased,Decreased,1
7614,46,Low,1,Less than half,Most,23.125382436260622,Buy,Not Executed,Materials,Increased,Increased,0
7615,40,Medium,1,Less than half,Most,10.256181818181817,Sell,Not Executed,Telecommunication Services,Decreased,Decreased,1
7616,54,Medium,0,More than half,Little,5.725877192982456,Buy,Executed,Industries,Constant,Constant,1
7618,52,Medium,1,More than half,Moderate,10.3444125,Sell,Executed,Financials,Constant,Constant,1
7619,69,Medium,1,More than half,Moderate,14.419388392857142,Buy,Executed,Materials,Constant,Constant,1
7620,38,Medium,1,All,None,7.35,Sell,Executed,Materials,Constant,Constant,1
7627,45,Low,0,All,None,0.573,Sell,Executed,Financials,Decreased,Decreased,1
7630,55,Low,1,Less than half,Moderate,13.43553003533569,Sell,Not Executed,INDUSTRIAL,Increased,Increased,0
7638,45,Low,1,Less than half,Moderate,19.58819892473118,Buy,Not Executed,Industries,Increased,Increased,0
7639,53,Medium,1,More than half,Most,3.9124999999999996,Buy,Executed,Health Care,Increased,Increased,1
7642,58,Medium,0,All,None,7.67,Sell,Executed,Materials,Constant,Constant,1
7643,55,Low,1,More than half,None,9.55,Buy,Executed,Industries,Constant,Constant,1
7644,47,Medium,0,Less than half,Most,49.194625,Sell,Not Executed,Financials,Decreased,Decreased,1
7645,79,Medium,0,Less than half,Most,8.736363636363636,Sell,Not Executed,Materials,Constant,Constant,1
7646,32,Medium,0,Less than half,Little,15.184491525423729,Sell,Not Executed,INDUSTRIAL,Decreased,Decreased,1
7647,71,Low,1,Less than half,Moderate,10.64348275862069,Sell,Not Executed,Financials,Decreased,Decreased,1
7648,69,Medium,1,Less than half,Moderate,16.341874999999998,Sell,Not Executed,Industries,Decreased,Decreased,1
7649,41,Medium,0,Less than half,Moderate,2.4803125,Sell,Not Executed,Consumer Discretionary,Constant,Constant,1
7651,56,Medium,1,More than half,None,9.435636363636362,Buy,Executed,Financials,Decreased,Decreased,0
7652,39,Medium,1,More than half,Moderate,12.787941465411379,Buy,Executed,Consumer Staples,Decreased,Decreased,1
7654,31,Low,0,More than half,Most,0.9243,Buy,Executed,Industries,Constant,Constant,1
7655,38,Low,1,More than half,None,6.461181818181819,Buy,Executed,Industries,Constant,Constant,1
7656,66,Low,1,More than half,Little,9.374631578947369,Sell,Executed,Industries,Constant,Constant,1
7657,42,Low,0,More than half,Moderate,17.312860869565217,Buy,Executed,Industries,Decreased,Decreased,1
7660,54,Low,1,All,None,6.535,Sell,Executed,Health Care,Decreased,Decreased,1
7661,41,Low,1,More than half,Moderate,7.35625,Sell,Executed,Consumer Staples,Constant,Constant,1
7662,43,Low,1,More than half,Most,9.646036090225564,Buy,Executed,Industries,Increased,Increased,0
7663,74,Low,1,Less than half,Moderate,3.1814698325500332,Sell,Not Executed,Financials,Constant,Constant,1
7664,69,Low,1,More than half,Moderate,6.102263157894737,Buy,Executed,Industries,Increased,Increased,1
7665,71,Low,0,More than half,Little,2.8824444444444444,Sell,Executed,Financials,Increased,Increased,1
7667,58,Low,1,Less than half,Little,18.287272727272725,Sell,Not Executed,Financials,Increased,Increased,1
7668,63,Low,1,More than half,None,16.79,Buy,Executed,Financials,Constant,Constant,1
7669,34,Low,1,More than half,Moderate,9.278684210526315,Buy,Executed,Industries,Constant,Constant,1
7670,36,Low,1,More than half,Little,22.924153846153846,Buy,Executed,Real Estate,Increased,Increased,1
7672,68,Low,1,Less than half,Moderate,9.892240566037737,Sell,Not Executed,Industries,Increased,Increased,0
7673,39,Low,1,More than half,Little,28.786089887640447,Buy,Executed,Financials,Increased,Increased,0
7674,32,Low,1,More than half,Little,7.748818181818181,Sell,Executed,Financials,Increased,Increased,1
7675,38,Medium,1,More than half,Little,23.13483495145631,Sell,Executed,Financials,Increased,Increased,0
7677,50,Low,1,Less than half,Moderate,52.15055534351145,Sell,Not Executed,Financials,Increased,Increased,0
7678,48,Low,1,More than half,None,54.625,Sell,Executed,Financials,Constant,Constant,1
7680,63,Low,0,Less than half,Little,18.1596,Sell,Not Executed,Information Technology,Increased,Increased,0
7681,69,Low,1,Less than half,Little,13.3215,Buy,Executed,Health Care,Constant,Constant,0
7683,78,Low,1,More than half,None,4.564230769230769,Buy,Executed,Information Technology,Increased,Increased,1
7685,33,Low,0,More than half,None,10.200000000000001,Sell,Executed,Financials,Increased,Increased,1
7687,36,Medium,1,More than half,Moderate,8.4068,Sell,Executed,Consumer Staples,Decreased,Decreased,1
7689,74,Low,1,More than half,Moderate,8.526966562986003,Buy,Executed,Industries,Increased,Increased,0
7691,56,Low,0,More than half,Moderate,12.467768195978476,Sell,Executed,Financials,Decreased,Decreased,1
7692,52,Low,0,More than half,Most,27.793105681818183,Sell,Executed,Financials,Increased,Increased,0
7696,29,Low,1,Less than half,Moderate,2.5060000000000002,Sell,Not Executed,Financials,Decreased,Decreased,1
7697,20,Low,1,Less than half,None,0.47214285714285714,Buy,Not Executed,Health Care,Constant,Constant,1
7698,68,Low,1,More than half,Little,17.31675641025641,Sell,Executed,Real Estate,Decreased,Decreased,0
7699,57,Low,1,More than half,Little,19.290744299674266,Buy,Executed,Financials,Constant,Constant,0
7700,43,Medium,1,More than half,Moderate,21.524714285714285,Buy,Executed,Financials,Constant,Constant,0
7701,30,Medium,1,Less than half,Moderate,2.424704918032787,Sell,Not Executed,Health Care,Decreased,Decreased,1
7702,48,Medium,1,Less than half,Moderate,12.963611111111112,Buy,Not Executed,Information Technology,Decreased,Decreased,1
7703,76,Low,1,Less than half,Most,23.409273231622745,Sell,Not Executed,Financials,Constant,Constant,0
7704,65,Medium,1,Less than half,Most,3.8358333333333334,Sell,Not Executed,Information Technology,Constant,Constant,1
7706,40,Low,0,More than half,Moderate,33.31125,Sell,Executed,INVESTMENT,Decreased,Decreased,1
7707,46,Low,1,Less than half,Most,26.898682408326895,Sell,Not Executed,Financials,Decreased,Increased,0
7708,50,Low,0,More than half,Most,11.691922465208748,Buy,Executed,Financials,Decreased,Decreased,1
7709,60,Low,1,Less than half,Most,5.751111111111111,Buy,Not Executed,Consumer Discretionary,Constant,Constant,1
7710,23,Low,1,More than half,Little,30.29694117647059,Sell,Executed,Financials,Constant,Constant,1
7711,30,Low,1,More than half,Most,7.273227405247813,Sell,Executed,Industries,Increased,Decreased,1
7712,27,Low,1,Less than half,Moderate,2.6517272727272725,Sell,Not Executed,Industries,Increased,Increased,1
7713,44,Low,1,More than half,Little,7.7095,Buy,Executed,Industries,Increased,Increased,1
7714,76,Low,1,More than half,Little,4.6404,Buy,Executed,Materials,Increased,Increased,1
7717,34,Low,1,None,None,1.02,Buy,Not Executed,Others,Increased,Increased,1
7720,35,Medium,0,More than half,Little,16.161900000000003,Sell,Executed,INDUSTRIAL,Increased,Increased,0
7721,61,Low,1,Less than half,Most,0.5251695906432748,Buy,Not Executed,INDUSTRIAL,Increased,Increased,1
7722,17,Low,0,More than half,None,12.808000000000002,Sell,Executed,Information Technology,Increased,Increased,1
7723,21,Low,0,More than half,Little,16.739762214983713,Buy,Executed,Financials,Increased,Increased,0
7724,51,Low,1,More than half,Little,36.92509265175719,Sell,Executed,Materials,Increased,Increased,0
7729,49,Medium,1,All,None,6.2445,Sell,Executed,Financials,Increased,Decreased,1
7730,33,Low,1,Less than half,Little,9.224200280112045,Buy,Not Executed,Consumer Staples,Constant,Constant,1
7732,30,Low,0,More than half,Little,4.46615,Sell,Executed,FOOD,Decreased,Decreased,1
7733,71,Low,0,More than half,Little,11.853407258064516,Buy,Executed,Industries,Increased,Increased,1
7736,75,Low,1,More than half,Little,21.72979302832244,Buy,Executed,Financials,Decreased,Decreased,1
7737,62,Low,1,All,None,15.97,Sell,Executed,Information Technology,Increased,Increased,1
7738,36,Low,0,More than half,Moderate,7.986454545454546,Buy,Executed,Financials,Decreased,Decreased,1
7739,47,Low,1,More than half,Moderate,10.007401529636711,Sell,Executed,Materials,Constant,Constant,1
7741,68,Low,1,More than half,Moderate,3.355475282485876,Sell,Executed,Financials,Increased,Decreased,1
7742,61,Low,1,All,None,0.5855,Buy,Executed,INDUSTRIAL,Increased,Increased,1
7746,19,Low,1,Less than half,Moderate,9.90913043478261,Sell,Not Executed,Financials,Increased,Increased,1
7748,47,Low,1,Less than half,Moderate,17.951434693278543,Sell,Not Executed,Financials,Increased,Increased,0
7751,31,Medium,1,More than half,Moderate,54.10475072463768,Buy,Executed,Real Estate,Increased,Increased,1
7752,64,Low,1,Less than half,Moderate,13.642351515151514,Sell,Not Executed,Financials,Increased,Increased,0
7755,45,Medium,0,More than half,Most,8.5093125,Sell,Executed,Consumer Discretionary,Constant,Constant,1
7757,51,Low,1,All,None,3.8401666666666667,Sell,Executed,Financials,Increased,Increased,1
7758,74,Low,0,Less than half,Moderate,7.788333333333333,Sell,Not Executed,Financials,Constant,Constant,1
7759,68,Low,1,Less than half,Moderate,4.953470588235294,Sell,Not Executed,Consumer Staples,Increased,Increased,1
7761,73,Low,0,More than half,Most,10.875,Sell,Executed,FOOD,Increased,Increased,1
7762,74,Low,1,More than half,Moderate,8.286501404494382,Buy,Executed,Financials,Increased,Increased,0
7763,54,Low,0,Less than half,Moderate,8.344081632653062,Sell,Not Executed,Information Technology,Increased,Increased,1
7764,45,Low,1,More than half,Most,10.860714285714286,Sell,Executed,Information Technology,Decreased,Decreased,1
7765,51,Low,1,More than half,Little,4.899372060857538,Buy,Executed,Consumer Discretionary,Increased,Increased,1
7766,78,Low,0,More than half,Moderate,29.059889261744967,Buy,Executed,Financials,Increased,Increased,0
7767,58,Low,1,Less than half,Moderate,7.589555555555555,Sell,Not Executed,Financials,Decreased,Decreased,1
7769,45,Low,0,More than half,Most,7.387767391304348,Sell,Executed,INDUSTRIAL,Increased,Increased,1
7770,57,Low,1,Less than half,Most,2.3677105263157894,Buy,Not Executed,Financials,Increased,Increased,0
7771,62,Medium,1,Less than half,Little,7.676690348525469,Sell,Executed,Financials,Constant,Constant,1
7773,29,Low,1,Less than half,Moderate,25.853354405176706,Sell,Not Executed,Financials,Constant,Constant,1
7774,54,Medium,1,Less than half,Moderate,1.8337297297297297,Sell,Not Executed,Basic Materials,Decreased,Decreased,1
7775,68,Low,1,Less than half,Most,14.013642857142857,Buy,Not Executed,Financials,Increased,Increased,0
7777,25,Low,0,More than half,None,3.7735714285714286,Buy,Executed,Information Technology,Decreased,Increased,0
7778,76,Low,1,All,None,7.4,Buy,Executed,INDUSTRIAL,Increased,Increased,1
7779,41,Low,0,Less than half,None,8.335454545454546,Buy,Not Executed,INDUSTRIAL,Decreased,Decreased,1
7780,65,Low,1,More than half,Moderate,5.784959595959596,Sell,Executed,Financials,Increased,Increased,0
7781,66,Low,1,Less than half,Moderate,28.4583,Sell,Not Executed,Materials,Increased,Increased,0
7784,51,Low,1,Less than half,Little,16.470780269058295,Sell,Not Executed,Financials,Increased,Increased,1
7785,55,Medium,1,More than half,Moderate,25.841462039045556,Buy,Executed,Financials,Constant,Constant,1
7786,75,Not Assigned,1,Less than half,Most,1.6171578947368421,Sell,Not Executed,Financials,Decreased,Decreased,0
7788,70,Medium,0,Less than half,Most,8.413847267939435,Sell,Not Executed,Financials,Decreased,Decreased,0
7790,56,Medium,1,Less than half,Moderate,6.1413866666666665,Sell,Not Executed,Financials,Decreased,Increased,0
7791,30,Medium,0,More than half,Moderate,12.747281191806332,Buy,Executed,Financials,Decreased,Decreased,0
7796,46,Low,1,More than half,Little,33.585382417582416,Sell,Executed,Industries,Increased,Increased,1
7799,77,Low,1,More than half,Little,4.288187732342007,Buy,Executed,Consumer Staples,Decreased,Decreased,0
7800,49,Low,1,More than half,None,2.393818181818182,Buy,Executed,INDUSTRIAL,Increased,Increased,1
7801,27,Low,1,More than half,Moderate,66.9676923076923,Sell,Executed,INDUSTRIAL,Constant,Constant,0
7804,75,Low,1,More than half,Moderate,10.99225267094017,Buy,Executed,Financials,Decreased,Decreased,0
7805,54,Low,1,More than half,Most,1.8642631578947368,Buy,Executed,Industries,Constant,Constant,1
7807,44,Low,1,More than half,Little,31.880763636363636,Sell,Executed,Financials,Increased,Increased,0
7808,51,Medium,0,None,All,1.6266666666666667,Sell,Not Executed,INVESTMENT,Increased,Increased,1
7810,52,Medium,1,Less than half,Most,30.483939393939394,Buy,Not Executed,Financials,Decreased,Decreased,0
7811,49,Low,1,More than half,Moderate,6.589698412698413,Sell,Executed,Financials,Constant,Constant,1
7812,26,Low,0,None,All,19.65,Sell,Not Executed,Consumer Staples,Constant,Constant,1
7813,40,Low,1,Less than half,Most,0.19571428571428573,Sell,Not Executed,Information Technology,Increased,Increased,1
7815,64,Low,1,All,None,14.475,Sell,Executed,Real Estate,Increased,Increased,1
7816,17,Low,1,More than half,Most,5.286619771863117,Sell,Executed,FOOD,Decreased,Decreased,1
7818,61,Low,1,More than half,Moderate,0.7113870967741935,Sell,Executed,INDUSTRIAL,Increased,Increased,1
7827,45,Medium,0,More than half,Moderate,13.646260273972603,Sell,Executed,Financials,Constant,Constant,0
7830,69,Low,0,Less than half,Most,9.939995918367346,Sell,Not Executed,Real Estate,Increased,Increased,0
7831,74,Medium,1,More than half,Little,10.329532359081421,Buy,Executed,Materials,Increased,Increased,0
7832,58,Low,1,More than half,Moderate,33.86927746478874,Buy,Executed,Financials,Constant,Constant,0
7833,35,Medium,1,More than half,Little,66.8945,Buy,Executed,FOOD,Decreased,Decreased,1
7835,33,Low,1,More than half,Little,10.461959548447789,Sell,Executed,INDUSTRIAL,Constant,Constant,1
7840,43,Low,1,More than half,Moderate,78.7345,Buy,Executed,Real Estate,Increased,Increased,0
7842,30,Medium,1,More than half,Most,4.3475542168674695,Sell,Executed,Financials,Increased,Increased,1
7843,79,Low,1,More than half,Little,7.539308685446009,Buy,Executed,Industries,Increased,Increased,0
7846,31,Low,0,Less than half,Moderate,4.619978354978355,Sell,Not Executed,Industries,Constant,Constant,1
7847,33,Low,0,More than half,Moderate,6.72676923076923,Buy,Executed,Information Technology,Increased,Increased,0
7848,42,Low,1,Less than half,Moderate,2.9268135245901643,Sell,Not Executed,REAL ESTATE,Increased,Increased,0
7849,58,Low,1,More than half,Little,9.60839197454844,Buy,Executed,Financials,Increased,Increased,0
7850,74,Low,0,Less than half,Moderate,8.273418518518518,Sell,Not Executed,Financials,Increased,Increased,0
7851,67,Medium,0,All,None,0.248,Buy,Executed,Information Technology,Constant,Constant,1
7852,48,Low,1,More than half,Little,17.672201086956523,Sell,Executed,Health Care,Constant,Constant,1
7853,29,Low,1,All,None,5.01,Buy,Executed,Information Technology,Constant,Constant,1
7854,31,Low,1,Less than half,Moderate,2.217909090909091,Sell,Not Executed,Financials,Increased,Increased,1
7855,61,Low,1,More than half,Moderate,9.309132464712269,Buy,Executed,Financials,Constant,Constant,0
7858,73,Low,1,None,None,1.35,Buy,Not Executed,Financials,Increased,Increased,1
7861,41,Low,1,More than half,Moderate,5.061336134453781,Buy,Executed,INDUSTRIAL,Constant,Constant,0
7864,34,Low,1,More than half,Moderate,5.464831253713608,Buy,Executed,INDUSTRIAL,Increased,Increased,0
7865,56,Medium,0,More than half,Moderate,10.699304182509506,Buy,Executed,Financials,Constant,Constant,0
7866,59,Low,0,Less than half,Most,0.22216666666666665,Sell,Not Executed,INVESTMENT,Constant,Constant,1
7867,18,Low,1,More than half,None,12.1661875,Buy,Executed,Financials,Decreased,Decreased,0
7868,79,Low,0,More than half,Little,1.8455853658536585,Sell,Executed,Financials,Increased,Increased,0
7870,48,Low,1,Less than half,Moderate,10.142850877192982,Sell,Not Executed,Financials,Increased,Increased,0
7873,40,Low,1,Less than half,Most,38.36845585215605,Sell,Not Executed,Financials,Increased,Increased,0
7876,54,Low,1,More than half,Little,20.255878787878785,Sell,Executed,Industries,Increased,Increased,0
7878,37,Low,0,Less than half,Moderate,0.35869201520912547,Buy,Not Executed,Health Care,Constant,Constant,1
7879,67,Low,0,More than half,Little,0.7488568548387097,Buy,Executed,Industries,Decreased,Increased,1
7880,52,Low,0,More than half,Little,6.1936506024096385,Sell,Executed,Industries,Increased,Increased,1
7881,43,Low,1,Less than half,Moderate,10.39490002910361,Sell,Executed,Financials,Increased,Increased,0
7883,60,Low,1,More than half,Moderate,1.0668333333333333,Sell,Executed,Industries,Increased,Increased,1
7884,73,Low,1,More than half,None,6.934666666666668,Sell,Executed,Financials,Increased,Increased,1
7885,57,Low,1,Less than half,Moderate,2.22234693877551,Sell,Not Executed,REAL ESTATE,Decreased,Decreased,0
7887,48,Low,1,Less than half,Little,18.4064606741573,Sell,Not Executed,Industries,Constant,Constant,0
7889,71,Low,1,Less than half,Moderate,7.793729559748428,Sell,Not Executed,Financials,Increased,Increased,0
7890,44,Low,1,Less than half,Moderate,53.94,Buy,Not Executed,Consumer Staples,Increased,Increased,0
7892,75,Low,1,All,None,0.878,Sell,Executed,Real Estate,Increased,Increased,1
7894,42,Low,1,More than half,Little,30.91522727272727,Buy,Executed,Industries,Increased,Increased,0
7896,34,Low,1,Less than half,Most,5.673221804511278,Buy,Not Executed,Health Care,Increased,Increased,0
7897,55,Low,1,All,None,0.47,Buy,Executed,Information Technology,Constant,Constant,0
7898,45,Low,0,Less than half,Moderate,3.823192307692308,Sell,Not Executed,Financials,Decreased,Decreased,1
7901,49,Low,1,More than half,Most,132.446,Buy,Executed,Health Care,Constant,Constant,0
7902,63,Low,1,More than half,Moderate,3.2114907407407407,Buy,Executed,Financials,Increased,Increased,0
7903,75,Low,1,More than half,None,49.845,Buy,Executed,FOOD,Increased,Increased,0
7905,52,Low,1,Less than half,Most,1.21589837398374,Buy,Not Executed,Industries,Constant,Constant,0
7906,26,Low,1,All,None,0.7075,Buy,Executed,Financials,Constant,Constant,1
7910,49,Medium,1,Less than half,Moderate,0.43270238095238095,Buy,Not Executed,Information Technology,Increased,Increased,1
7912,72,Low,0,None,None,0.446,Sell,Not Executed,Financials,Increased,Increased,1
7915,72,Low,1,Less than half,Most,238.5184615384615,Sell,Not Executed,Real Estate,Decreased,Decreased,0
7920,54,Low,1,More than half,Moderate,15.142374100719424,Sell,Executed,Financials,Increased,Increased,0
7922,40,Low,1,Less than half,Moderate,3.3252489349879606,Buy,Not Executed,Financials,Constant,Constant,0
7924,54,Medium,1,Less than half,Moderate,47.351125,Sell,Not Executed,Industries,Constant,Constant,1
7926,49,Low,1,More than half,Moderate,4.591647058823529,Buy,Executed,Financials,Constant,Constant,1
7927,44,Low,1,More than half,Moderate,5.56350551495744,Buy,Executed,Financials,Increased,Decreased,0
7929,39,Low,1,More than half,Moderate,6.849452599388379,Sell,Executed,Industries,Constant,Constant,1
7932,66,Medium,0,Less than half,Moderate,20.259424561359907,Buy,Executed,FOOD,Constant,Constant,1
7933,72,Low,1,More than half,Most,8.36038144329897,Buy,Executed,Financials,Constant,Constant,1
7935,46,Medium,1,Less than half,None,3.4932666666666665,Sell,Not Executed,Materials,Increased,Increased,0
7936,44,Low,0,None,None,6.886500000000001,Sell,Not Executed,Financials,Increased,Increased,1
7938,53,Low,1,More than half,Moderate,2.9983218390804596,Buy,Executed,Consumer Discretionary,Decreased,Decreased,1
7939,68,Medium,1,More than half,Moderate,6.999461538461538,Buy,Executed,Industries,Increased,Increased,1
7940,58,Low,1,Less than half,Little,3.8144347826086955,Sell,Not Executed,Health Care,Increased,Increased,0
7942,44,Low,1,Less than half,Moderate,1.2029732620320854,Buy,Not Executed,Real Estate,Constant,Constant,0
7943,37,Low,1,More than half,Moderate,2.9091444444444443,Sell,Executed,Consumer Staples,Increased,Increased,1
7951,52,Medium,0,Less than half,Little,11.33731707317073,Sell,Not Executed,Financials,Increased,Increased,0
7952,71,Low,1,More than half,Most,16.113333333333333,Buy,Executed,INVESTMENT,Constant,Constant,1
7953,71,Low,0,Less than half,Most,17.911721854304638,Buy,Not Executed,Financials,Constant,Constant,1
7956,34,Low,1,None,None,20.0,Sell,Not Executed,Financials,Increased,Increased,1
7958,74,Low,1,More than half,Moderate,13.832975155279502,Sell,Executed,Financials,Increased,Increased,0
7965,61,Low,0,More than half,Most,20.47494117647059,Sell,Executed,Industries,Increased,Increased,1
7967,35,Low,0,None,All,9.59,Sell,Not Executed,Financials,Increased,Increased,1
7970,42,Low,1,More than half,None,1.9891111111111113,Sell,Executed,Basic Materials,Increased,Increased,1
7971,33,Low,1,Less than half,Most,5.696904761904762,Sell,Not Executed,FOOD,Increased,Increased,0
7975,51,Low,1,Less than half,Little,14.705309837728194,Sell,Not Executed,Financials,Increased,Increased,0
7976,50,Low,1,All,None,6.490666666666667,Buy,Executed,Industries,Increased,Increased,1
7978,76,Low,1,More than half,Moderate,120.80038750000001,Buy,Executed,Real Estate,Decreased,Decreased,1
7979,76,Medium,0,All,None,4.125,Buy,Executed,Financials,Decreased,Decreased,1
7980,72,Low,1,Less than half,Most,2.8084046242774567,Sell,Not Executed,Health Care,Increased,Increased,0
7981,30,Medium,1,Less than half,Most,0.7720006049606776,Sell,Not Executed,Financials,Increased,Increased,0
7982,47,Low,0,Less than half,Moderate,27.438501529051987,Sell,Not Executed,Financials,Increased,Increased,0
7985,36,Low,0,More than half,None,7.533125,Sell,Executed,Materials,Constant,Constant,1
7986,61,Medium,1,All,None,0.47725,Buy,Executed,REAL ESTATE,Increased,Increased,1
7987,36,Not Assigned,1,More than half,None,14.450526315789475,Buy,Executed,Consumer Staples,Decreased,Decreased,1
7989,72,Low,1,More than half,Moderate,44.30171225577265,Sell,Executed,Industries,Increased,Increased,0
7990,57,Low,1,More than half,Moderate,18.31749235993209,Buy,Executed,Financials,Increased,Increased,0
7991,39,Low,1,None,Most,37.12413793103448,Sell,Not Executed,Financials,Increased,Increased,1
7992,57,Low,0,All,None,0.31,Sell,Executed,Financials,Increased,Increased,1
7995,72,Low,1,More than half,Moderate,3.184615255021142,Sell,Executed,Financials,Constant,Constant,0
7996,53,Low,1,Less than half,Moderate,6.984047619047619,Sell,Not Executed,Financials,Decreased,Decreased,1
7998,39,Medium,0,All,None,11.0,Buy,Executed,Information Technology,Constant,Constant,1
7999,61,Low,1,Less than half,Little,14.077560975609755,Sell,Not Executed,Consumer Discretionary,Decreased,Decreased,1
8001,63,Medium,1,More than half,Most,32.23644859813084,Buy,Executed,Materials,Constant,Constant,0
8002,21,Medium,1,More than half,Little,1.1685316455696204,Sell,Executed,Financials,Increased,Increased,1
8009,61,Low,1,More than half,Moderate,23.868622302158272,Buy,Executed,Financials,Increased,Increased,0
